SIM_NUM,Profit,Cost,Revenue,Biomass,Harvest,GWP,ET,EUT,Elec
2227,280.05,144.92,424.97,106.24338512795984,82.72649197145633,1181.4037008782277,14910.718545731681,0.3489706481275131,1556.5302630863853
2228,189.28,137.47,326.75,81.68756677396009,75.13702914605123,1154.6767100189047,14351.67893266822,0.34463332534115915,1556.3827461768592
2229,183.73,143.02,326.75,81.68756677396009,75.13702914605123,1155.1240006984688,14364.205790723052,0.34472447581340787,1556.5302630863857
2230,180.96,143.25,324.21,81.0528003777126,75.15656095640057,1156.4345709033084,14378.919470893201,0.3452190036510031,1559.2205782083518
2231,236.15,134.37,370.52,92.62910561189568,81.86712596195552,1187.498357899325,14954.846544578177,0.3516234950422102,1572.4689580354457
2232,236.15,134.37,370.52,92.62910561189568,81.86712596195552,1187.4986551673678,14954.84982364855,0.35162360819237026,1572.4695777001757
2233,235.25,133.66,368.91,92.22754017741194,82.03624828681592,1181.0781584708136,14883.347258490194,0.3491936992426071,1559.2190253894137
2234,236.02,134.39,370.41,92.6015966492797,81.86712596195552,1187.5119580426706,14955.124875604273,0.35162601307663105,1572.471931224147
2235,284.88,139.64,424.52,106.13094928904087,82.62527589281729,1188.687549233841,14983.251804963907,0.3518188764404349,1572.4695777001757
2236,159.91,133.68,293.59,73.39844786388505,75.038421521099,1161.5798207048533,14416.682473248879,0.34743646822846047,1572.4695777001757
2237,232.53,137.99,370.52,92.62910561189568,81.86712596195552,1187.7489795257063,14962.60518299845,0.35166625318735617,1572.4695777001757
2238,236.14,134.38,370.52,92.62910561189568,81.86712596195552,1187.5000245024867,14954.879764705594,0.35162383070697134,1572.4695777001766
2239,239.13,134.21,373.34,93.3361495498486,81.8650824366718,1186.1192063049368,14939.582426731737,0.35109928676170676,1569.60128461485
2240,236.15,134.37,370.52,92.62910561189568,81.86712596195552,1187.4986551673678,14954.84982364855,0.35162360819237026,1572.4695777001757
2241,46.57,90.7,137.27,34.31785625814381,73.37775518105678,777.1367975061554,10445.851064193383,0.19498209641470426,712.8490663045674
2242,46.57,90.7,137.27,34.31785625814381,73.37775518105678,777.1367975061554,10445.851064193383,0.19498209641470426,712.8490663045674
2243,193.85,118.23,312.08,78.01880810528854,90.7703723009981,1025.7223540432947,13208.791562515473,0.2891830888573322,1227.0292384330196
2244,46.94,111.67,158.61,39.65205896704321,62.786789008149,983.784139666722,12733.199659401344,0.27347113517291044,1142.0115965647929
2245,34.11,102.93,137.04,34.259767897713644,73.37775518105678,900.6058113005712,11807.93809663341,0.24197555034619814,970.1957393709715
2246,46.54,90.71,137.25,34.31252957099116,73.37525926255685,777.1377467695578,10445.86376069547,0.19498244404385356,712.8509020177702
2247,31.07,90.51,121.58,30.395779504988873,71.6651484688447,754.5184247486992,9980.894302536362,0.19123025376855876,711.9150795297389
2248,45.25,92.02,137.27,34.31785625814381,73.37775518105678,780.4087941465756,10483.324611088026,0.1962129704396767,719.5253353305413
2249,35.41,101.86,137.27,34.31785625814381,73.37775518105678,889.9413467387764,11690.159102955748,0.2379193640523149,947.9945417706334
2250,29.41,103.4,132.81,33.20333569768634,72.97555875899104,906.837775994561,11876.187134059153,0.2443563979550545,983.2705840591583
2251,180.93,134.96,315.89,78.97233375723951,78.0165950408211,1146.0147955825578,14336.065715294197,0.33951963174287086,1521.0476452660243
2252,20.26,111.16,131.42,32.85496361725983,59.962683268197594,951.3263889715131,12159.195453179233,0.26599621088784975,1120.7738125405401
2253,155.4,118.05,273.45,68.36232204779846,87.16826444409637,993.184987200958,12634.087405803733,0.2816795958562879,1205.6399901000882
2254,181.18,134.94,316.12,79.03042211766964,78.0165950408211,1145.990873865764,14335.568439578885,0.33951536423402456,1521.0439568627046
2255,180.96,134.96,315.92,78.97902509018627,78.01924635950436,1146.014639828193,14336.060652385102,0.33951958945572774,1521.0475027871846
2256,233.55,135.64,369.19,92.29663433620743,82.657354763943,1168.745536262836,14808.073676330452,0.3431920654789781,1521.0503276549512
2257,182.1,133.79,315.89,78.97233375723951,78.0165950408211,1145.8835420611802,14332.989362705724,0.3394868366787086,1520.9442005659234
2258,179.04,136.85,315.89,78.97233375723951,78.0165950408211,1165.034807068108,14545.853885053395,0.3467595761599774,1560.6982645856322
2259,184.83,134.54,319.37,79.84292310715466,78.40417945067057,1140.7476317370779,14278.192699473184,0.33751124932164667,1510.033987115332
2260,180.93,134.96,315.89,78.97233375723951,78.0165950408211,1146.0147955825578,14336.065715294197,0.33951963174287086,1521.0476452660243
2261,152.84,125.53,278.37,69.5931501458613,72.93444855861945,1096.1108733475212,13723.261837586502,0.3218455992107769,1429.6196809588307
2262,152.84,125.53,278.37,69.5931501458613,72.93444855861945,1096.1129021043798,13723.28421616591,0.32184637142349426,1429.6239099672985
2263,44.88,109.49,154.37,38.59236118981948,61.36323269330143,959.2464625687676,12194.445800158637,0.270136915306362,1148.0140841082177
2264,130.7,111.52,242.22,60.55447118235635,81.46445408137618,972.012092138165,12340.796072043566,0.2748848112977106,1173.562342622145
2265,153.41,125.17,278.58,69.64610662587424,72.93444855861945,1092.8208012401694,13686.71470910263,0.3205984446522427,1422.810694903221
2266,194.97,127.06,322.03,80.50737476721224,75.1142689140714,1096.790347210435,13738.101243869132,0.3219638005334937,1429.691186218492
2267,195.16,125.83,320.99,80.24683851363429,76.44122014995905,1110.0783535229607,14013.209811253364,0.32410240805126367,1429.6237647033984
2268,153.62,124.75,278.37,69.5931501458613,72.93444855861945,1095.9337399188128,13720.249953255507,0.3217893271932179,1429.3609837301526
2269,151.15,127.22,278.37,69.5931501458613,72.93444855861945,1113.2181029111641,13911.881964912805,0.3283589025297342,1465.2966712654138
2270,154.78,125.4,280.18,70.04604084151669,72.7985893324379,1093.8761859490635,13698.951408966523,0.320988854210264,1424.9023790574165
2271,76.25,100.93,177.18,44.29514037930036,74.19170238975806,893.9516311328681,11600.998736366491,0.24241021016802952,984.5729351996733
2272,204.35,112.56,316.91,79.22644160731582,85.95959921464288,991.836324937372,12697.36858779681,0.27932805302661695,1185.3664488288207
2273,101.93,110.52,212.45,53.112754804642265,65.87796926189462,978.9787772839848,12549.830425077018,0.27454926743348373,1159.6655069033766
2274,74.86,102.11,176.97,44.242183899287426,74.19170238975806,905.6654087743179,11730.446851221815,0.246863988900791,1008.944115495872
2275,55.46,100.63,156.09,39.021506279763884,72.8139076931709,898.2010714612298,11644.767304685298,0.2440855675410482,993.9859467772086
2276,55.24,101.28,156.52,39.129834457689235,72.29057178862445,884.8891497459607,11368.637406092355,0.24194540477398757,994.0786668461366
2277,74.93,102.25,177.18,44.29514037930036,74.19170238975806,898.743576595641,11655.04195797643,0.24422169759945717,994.4381072545067
2278,76.45,100.73,177.18,44.29514037930036,74.19170238975806,892.071253353224,11580.209695277526,0.2416954630420903,980.6626500936818
2279,75.16,101.17,176.33,44.083142920840785,73.96744674984862,896.7255461799183,11631.468730027951,0.24346841938274,990.3779289317987
2280,75.8,101.38,177.18,44.29514037930036,74.19170238975806,898.5123216117647,11651.306279930319,0.2441461615082919,994.0798401677308
2281,52.32,114.46,166.78,41.69423724890615,67.59042890787055,920.8450164795486,11787.93465595123,0.2552823431311543,1065.6518754749632
2282,52.32,114.46,166.78,41.69423724890615,67.59042890787055,920.8464950909979,11787.950966049502,0.25528290594012787,1065.6549576877558
2283,-21.29,95.29,74.0,18.500621762557785,58.48243801043924,759.8324386271394,9997.163609922634,0.1942711667919563,732.6575795140232
2284,52.3,115.81,168.11,42.02632256213395,67.0522580963464,934.0467944677847,11934.068362505657,0.2602967967582813,1093.0703868517232
2285,51.67,115.02,166.69,41.67345163234714,67.59042890787055,926.5065428883829,11850.432371826835,0.2574363179589048,1077.4440494929236
2286,53.19,103.11,156.3,39.07448018605365,68.63126946016469,859.6380474715871,11048.850418057886,0.23332885758609595,950.8845161524379
2287,111.93,115.74,227.67,56.91864474095816,73.15625948212401,972.6015085933248,12855.132400534612,0.26380882264891004,1067.2256336473802
2288,58.34,108.44,166.78,41.69423724890615,67.59042890787055,875.845254089677,11289.384514347199,0.23817681981608213,972.075364598549
2289,48.59,118.19,166.78,41.69423724890615,67.59042890787055,958.6113870637996,12204.555110379359,0.2696567423953008,1144.3700093520995
2290,52.32,114.46,166.78,41.69423724890615,67.59042890787055,920.8450164795486,11787.93465595123,0.2552823431311543,1065.6518754749632
2291,0.94,101.59,102.53,25.633165350053588,62.133874555167125,906.099986132396,11884.756921083192,0.24367293627991177,977.9110078571069
2292,89.65,112.69,202.34,50.5858619165097,72.7120533227086,1001.1861702623596,12947.055326893227,0.27959296326565625,1173.5137842273937
2293,-0.01,101.91,101.9,25.474645859627376,62.73251745501827,909.3906656063962,11920.792141860635,0.24493123911250977,984.8253985031934
2294,0.74,101.88,102.62,25.653950966612598,62.133874555167125,909.0168999826436,11916.896413718921,0.24478399527275707,983.9988774178285
2295,-2.09,106.9,104.81,26.20257729705666,61.14153357986297,934.4680673125132,12414.24112919992,0.24966368983385717,991.2833814049633
2296,-22.9,102.04,79.14,19.785443933057262,59.438161831835686,877.9694232395091,11238.74596432974,0.2405343839258925,991.2833814049633
2297,-0.99,103.52,102.53,25.633165350053588,62.133874555167125,912.6042840183114,11958.284361486829,0.2461299227443512,991.2833814049633
2298,15.42,87.11,102.53,25.633165350053588,62.133874555167125,759.7588434949712,10270.513140541934,0.18797062644726126,672.8584451056105
2299,0.3,102.23,102.53,25.633165350053588,62.133874555167125,912.5150346602679,11955.519305589069,0.2461147183173768,991.2833814049633
2300,0.3,102.23,102.53,25.633165350053588,62.133874555167125,912.5150346602679,11955.519305589069,0.2461147183173768,991.2833814049633
2301,249.99,137.81,387.8,96.95046645589946,81.91980289096237,1236.6770503819887,15543.195848176743,0.3692920178243825,1664.994291303541
2302,250.72,137.08,387.8,96.95046645589946,81.91980289096237,1229.3251949650908,15462.09984125149,0.36649365575104426,1649.669113874649
2303,163.03,126.1,289.13,72.28137467927803,73.32828068371776,1135.5926158551533,14412.450627922532,0.3311393881646496,1457.3690612335376
2304,244.11,133.43,377.54,94.38585700012146,82.84783612535142,1197.2377068299354,15103.923420790128,0.3543669689312648,1583.6113199390502
2305,250.09,137.73,387.82,96.95495816217927,81.91980289096237,1235.9313141180044,15534.948804884505,0.3690086022432505,1663.4439473727498
2306,239.69,138.89,378.58,94.6451126904945,81.09204147209499,1236.7083929339071,15544.615080991105,0.36929774379680175,1664.994291303541
2307,141.41,136.99,278.4,69.60005198225251,72.27063263558861,1201.6094996273325,14815.146810969538,0.3636269870797376,1664.994291303541
2308,249.27,138.53,387.8,96.95046645589946,81.91980289096237,1236.7266250596344,15544.731733227447,0.3693004633144405,1664.994291303541
2309,252.89,134.91,387.8,96.95046645589946,81.91980289096237,1207.3097110174206,15219.28320513216,0.3581132421865142,1603.77155163526
2310,253.07,137.78,390.85,97.71152798530338,82.24949510077093,1235.6999580594063,15532.528980722942,0.3689187043057945,1662.9438084646079
2311,76.53,122.27,198.8,49.69927938198214,66.32726533648756,1055.426572282635,13191.015029987058,0.3082410660755202,1362.7108840927876
2312,136.96,132.36,269.32,67.3309902470705,73.18410378581467,1140.9332556053603,14145.372489264599,0.34056487334315066,1538.8215630525556
2313,75.46,125.65,201.11,50.27826653828832,64.77542985581343,1086.8333252124905,13539.410231354756,0.32015631285425894,1427.804455606481
2314,76.51,122.27,198.78,49.69478767570232,66.32726533648756,1055.4259077835138,13191.020657920877,0.30824055180772947,1362.7070017258113
2315,83.9,121.34,205.24,51.30969115335064,67.03297480055696,1055.393400089289,13189.486673055691,0.30823929677168854,1362.7504123160045
2316,151.53,122.95,274.48,68.61882906066691,73.64787867124656,1089.9877444078718,13908.474069520777,0.31382385770735505,1362.7075005188437
2317,77.23,121.57,198.8,49.69927938198214,66.32726533648756,1055.3404837993535,13189.112313275591,0.3082183434030823,1362.6310146426758
2318,75.19,123.61,198.8,49.69927938198214,66.32726533648756,1069.002502722579,13340.753340467345,0.31340876373690796,1391.0126915666071
2319,76.5,121.27,197.77,49.442456289556524,66.27099682835461,1046.0017398015764,13086.816314541778,0.304657907837785,1343.1053168376434
2320,76.53,122.27,198.8,49.69927938198214,66.32726533648756,1055.4246127380409,13190.993414866389,0.3082403202073057,1362.7067993594944
2321,123.14,112.28,235.42,58.85579780992997,73.32564103260995,994.4223723539607,12931.219167137078,0.27570697943364103,1146.9322701332374
2322,123.14,112.28,235.42,58.85579780992997,73.32564103260995,994.4212459818339,12931.206742480088,0.2757065506987352,1146.9299221745634
2323,75.43,103.05,178.48,44.62025370117907,67.66436981963938,911.4578727930166,12007.967881076058,0.24429232126965664,975.5606494614242
2324,123.67,122.01,245.68,61.419215436535694,70.12497662458233,1088.6582110446082,13975.576973307474,0.3114740491577274,1342.3944733274138
2325,122.86,112.55,235.41,58.8529014722633,73.32564103260995,997.0634448415219,12960.362952232677,0.27671202997824496,1152.435476131909
2326,145.51,123.12,268.63,67.1571624957917,74.13792924140293,1048.9730597776454,13756.717728314718,0.29155102061857935,1213.7935758791384
2327,34.59,111.14,145.73,36.43369731985831,64.19997791477515,942.2435470174846,11875.177738920915,0.26666880730898596,1141.1372951067683
2328,127.26,108.16,235.42,58.85579780992997,73.32564103260995,984.1638783013328,12813.730611423847,0.27184789422202155,1126.0005659009887
2329,119.31,116.11,235.42,58.85579780992997,73.32564103260995,1033.0535843478572,13357.338889875122,0.29041150612797084,1227.4621263657916
2330,132.44,115.64,248.08,62.019883273134674,74.51912657873967,1026.9783821557462,13291.636648243992,0.28807204305826056,1214.5400444368636
2331,9.13,116.61,125.74,31.434864299700898,56.41487118460245,975.2059409410688,12256.089224256397,0.27886436747087345,1206.4949313281973
2332,43.0,123.77,166.77,41.692136579109295,60.52856748791516,1034.0426011253485,12912.305624106093,0.3011202076574634,1327.8078204772432
2333,9.61,111.74,121.35,30.33847806858426,60.0865659084087,930.3710766285175,11758.584283945362,0.26185747946015286,1113.5969664950317
2334,9.14,116.61,125.75,31.437760637367564,56.41487118460245,975.2039273197955,12256.05908768022,0.2788637536847134,1206.4921954672118
2335,10.26,111.26,121.52,30.378872538892736,57.27751369204886,973.4374894898849,12213.627067219566,0.2786195937611859,1206.9152541823453
2336,113.92,117.75,231.67,57.91661018227563,66.48798000756022,1044.9386756862743,13703.492014264022,0.2901288693928157,1206.49251070321
2337,6.22,119.52,125.74,31.434864299700898,56.41487118460245,975.7979630867064,12266.593146375486,0.2790478309542156,1207.313848382203
2338,9.12,116.62,125.74,31.434864299700898,56.41487118460245,975.2085274937383,12256.157079885958,0.2788645333702487,1206.4925107032107
2339,3.49,117.01,120.5,30.124107699094786,56.00652546586656,981.9408233463946,12329.65334342738,0.28143976164482215,1220.6485446823756
2340,9.13,116.61,125.74,31.434864299700898,56.41487118460245,975.2047797091674,12256.076415072186,0.27886392546717137,1206.49251070321
2341,282.11,128.91,411.02,102.75528378951763,91.52640965638415,1072.1142782840805,13551.447516833508,0.3107273588007691,1360.6802825270129
2342,282.11,128.91,411.02,102.75528378951763,91.52640965638415,1072.1142782840805,13551.447516833508,0.3107273588007691,1360.6802825270129
2343,227.12,123.0,350.12,87.5287877645969,86.97832486628499,1025.8876836416143,13033.231223876293,0.2932958121630233,1265.8864846427352
2344,298.08,132.46,430.54,107.63547635358654,90.20430465951415,1101.0486119972277,13875.865871297949,0.32163444452786033,1419.9793172630011
2345,282.14,128.89,411.03,102.75797687866276,91.52640965638415,1071.8546285936657,13548.565624807248,0.310628895436413,1360.1425470922545
2346,227.32,122.83,350.15,87.53782422458062,91.2682996623403,1070.954168555081,13523.064891542057,0.3105362419282135,1360.6802825270129
2347,356.08,129.72,485.8,121.45033987600351,96.85408890396732,1101.0302973662367,14151.878706447442,0.315398715674692,1360.6802825270129
2348,280.28,130.74,411.02,102.75528378951763,91.52640965638415,1072.2405969907422,13555.361027165789,0.3107488783230721,1360.6802825270129
2349,282.11,128.91,411.02,102.75528378951763,91.52640965638415,1072.1119473987783,13551.397708343131,0.31072698103381885,1360.680282527013
2350,251.86,128.47,380.33,95.08272964756605,90.85701521879759,1071.7756500575204,13544.107924894328,0.3106723880438311,1360.6802825270136
2351,228.78,122.46,351.24,87.8105929319947,88.94363821020286,1086.7852124752499,13973.736877034447,0.3103502745224796,1334.5765521184917
2352,288.61,127.57,416.18,104.0452690693449,94.5009107077205,1128.2697661023356,14439.611311714027,0.3259720292485958,1419.4415818282425
2353,219.46,119.61,339.07,84.7680988149235,90.54541418203571,1061.3418048778192,13689.477913539593,0.30074057426074846,1282.2538744102674
2354,228.74,122.49,351.23,87.80789984284957,88.94363821020286,1087.0443630514899,13976.607780034119,0.3104486567163671,1335.1142875532494
2355,261.15,128.88,390.03,97.5064646908699,89.06772349195435,1087.7711670571211,13998.747115593167,0.3105134670918034,1334.5765521184917
2356,182.82,122.07,304.89,76.22271201872701,84.76922857238677,1058.1678857991903,13379.802689799162,0.3057274253098834,1334.5765521184917
2357,229.77,121.47,351.24,87.8105929319947,88.94363821020286,1086.7165961849996,13971.611059188832,0.31033858512328144,1334.5765521184917
2358,228.78,122.46,351.24,87.8105929319947,88.94363821020286,1086.7874419827958,13973.784846383936,0.31035063614126135,1334.576552118491
2359,233.44,122.05,355.49,88.87249054931524,89.09828529839103,1083.6594614549156,13939.231682775171,0.309159349274547,1328.0504012929373
2360,228.78,122.46,351.24,87.8105929319947,88.94363821020286,1086.7852124752499,13973.736877034447,0.3103502745224796,1334.5765521184917
2361,-39.21,105.76,66.55,16.636757294973883,51.05840726564189,903.0290330548818,11444.34900070417,0.25167893205393355,1058.7976121690008
2362,-39.21,105.76,66.55,16.636757294973883,51.05840726564189,903.0290330548818,11444.34900070417,0.25167893205393355,1058.7976121690008
2363,161.15,147.18,308.33,77.08289911940713,76.00470428413465,1252.5991776007775,15341.04131413059,0.38393878638513673,1779.8514284068053
2364,-35.62,100.26,64.64,16.160130648459766,60.56053113808532,848.0554989257657,10835.404913993802,0.2308100191769048,944.7354784660753
2365,-39.1,105.67,66.57,16.64306543492288,51.05840726564189,902.1219521987456,11434.336160845196,0.2513338125853737,1056.9081658563948
2366,-43.95,106.37,62.42,15.604771557512917,50.44292240823282,903.0555782054465,11445.293242381267,0.25168437944860184,1058.8051275362623
2367,-4.95,106.12,101.17,25.292672534264966,55.10149957772214,935.9142626768809,12126.798374887043,0.2569911654424248,1058.7976121690008
2368,-37.02,103.57,66.55,16.636757294973883,51.05840726564189,902.8400859002339,11439.236867760927,0.2516389260228944,1058.720117338384
2369,-39.09,105.64,66.55,16.636757294973883,51.05840726564189,901.681332331673,11429.510569529397,0.2511654259226941,1055.9832470808572
2370,-41.13,105.4,64.27,16.067156870056277,50.8378167556883,899.0614890626526,11400.325825562537,0.25017509006562855,1050.587261122877
2371,285.38,127.12,412.5,103.12512001454357,92.54443367880131,1120.1290048598205,14192.892868836621,0.3263924039261604,1435.958992260619
2372,7.78,84.57,92.35,23.088236017873733,62.93078682501415,740.0824676397403,9959.88026745895,0.1825663893052992,651.6904662494917
2373,338.82,146.44,485.26,121.31602418748845,87.7258839787758,1286.5445219947467,16052.411436780709,0.3892490117921971,1778.2090686881822
2374,285.27,127.21,412.48,103.11881187459457,92.54443367880131,1120.941561094664,14201.902540211606,0.3267007593535904,1437.6438951112184
2375,271.44,126.14,397.58,99.3945204475621,93.55603029917947,1119.8663613615188,14186.742576334254,0.3263493734291325,1435.958992260619
2376,157.41,126.24,283.65,70.91259329335242,81.94769728043309,1086.2861341768423,13490.205378646075,0.3209251600658441,1435.958992260619
2377,281.23,131.27,412.5,103.12512001454357,92.54443367880131,1120.4163499058498,14201.795175045121,0.32644135572665034,1435.958992260619
2378,285.36,127.14,412.5,103.12512001454357,92.54443367880131,1120.1408655218245,14193.147701585302,0.32639432737833507,1435.9589922606172
2379,301.1,127.34,428.44,107.11123765265344,93.45950656545365,1120.129439411141,14194.530046119024,0.32635939093852645,1435.642963561597
2380,285.38,127.12,412.5,103.12512001454357,92.54443367880131,1120.1290048598205,14192.892868836621,0.3263924039261604,1435.958992260619
2381,160.6,117.79,278.39,69.59833904341914,78.16612463051791,1054.9710868347663,13438.134560582588,0.302349798549429,1307.3721373061405
2382,160.6,117.79,278.39,69.59833904341914,78.16612463051791,1054.971634069271,13438.140596954454,0.3023500068451852,1307.3732780339442
2383,134.81,115.05,249.86,62.465951720114774,75.48857669962057,1031.2220771934576,13172.33841646037,0.29338925201352656,1258.6218559489473
2384,163.24,119.67,282.91,70.72736720468411,77.21829977945967,1072.1055089088024,13628.95524983757,0.30883415727895297,1342.7307069989272
2385,160.6,117.79,278.39,69.59804931795662,78.16612463051791,1054.9711909578668,13438.136709281305,0.3023498173351578,1307.3721554160534
2386,150.95,116.92,267.87,66.96716953135916,77.23920247458528,1054.7340326742312,13432.614386749741,0.30231061808169196,1307.3687552639087
2387,121.02,117.56,238.58,59.64546538573649,74.40121045214158,1035.7254004789254,13038.73346193368,0.2992407215709205,1307.370752757349
2388,155.47,122.92,278.39,69.59833904341914,78.16612463051791,1055.521114268073,13451.268374968056,0.3024846766026481,1307.7803303990354
2389,160.58,117.81,278.39,69.59833904341914,78.16612463051791,1055.2075021349697,13440.73794643765,0.30243987180071685,1307.8657727586613
2390,160.78,117.81,278.59,69.64862117804256,78.19376507711516,1054.9746062717552,13438.22419820625,0.30235038138917886,1307.3721373061403
2391,89.31,119.7,209.01,52.25373417193401,70.15806940597072,1028.1738106728383,12956.285021380834,0.2963947259906133,1291.8826753417993
2392,109.34,122.65,231.99,57.99727192071441,72.42167646819328,1053.163349421489,13235.332596386688,0.3058386071079023,1343.3244503270998
2393,89.53,118.03,207.56,51.89036043990012,71.37598646056395,1012.4641357502369,12781.919386967891,0.290437541379923,1259.3495288580677
2394,89.32,119.7,209.02,52.25402389739652,70.15806940597072,1028.1742862425301,12956.289610624834,0.2963949208457571,1291.8837986719077
2395,95.5,121.25,216.75,54.187064984534075,70.92513846337405,1028.45046835762,12962.910656543669,0.29644514705987435,1291.9281970499846
2396,127.19,120.08,247.27,61.81821442992499,73.90288581836658,1047.4254745179476,13355.914721368923,0.2995049555078778,1291.8849468049784
2397,93.21,115.8,209.01,52.25373417193401,70.15806940597072,1027.794505203262,12946.733605197052,0.2963069210419229,1291.6528150143731
2398,89.33,119.68,209.01,52.25373417193401,70.15806940597072,1028.049752095048,12954.924751618055,0.29634733414213216,1291.6224395993581
2399,86.57,119.67,206.24,51.560436780010434,69.90965805645794,1028.1404368987396,12955.571848499421,0.2963894418534111,1291.883818651651
2400,89.31,119.7,209.01,52.25373417193401,70.15806940597072,1028.1743591460138,12956.291071416086,0.2963949347578489,1291.8838186516514
2401,81.03,119.81,200.84,50.21069556191958,66.54925038431114,1035.5292102907179,13268.32734493261,0.29401514121848976,1257.9293139709707
2402,81.03,119.81,200.84,50.21069556191958,66.54925038431114,1035.527204541848,13268.305220147096,0.2940143777633826,1257.9251329233891
2403,106.32,123.34,229.66,57.413888073953856,69.38109184469822,1063.909087496394,13586.020869140195,0.3047252895563412,1316.2066516084801
2404,82.03,114.27,196.3,49.07560801082835,67.90277514267751,981.2363362200293,12667.414491080319,0.2733918001404256,1145.158101743606
2405,81.11,119.81,200.92,50.22905531651041,66.54925038431114,1035.523233365077,13268.207093176676,0.2940140235539443,1257.927889721996
2406,81.9,119.72,201.62,50.403891655257965,66.6717084128503,1035.5248839876015,13268.168131583152,0.29401438248186745,1257.9293139709707
2407,91.51,119.95,211.46,52.86510376898522,67.6096289269627,1045.5584174296778,13476.480259986369,0.29563526427544834,1257.9293139709707
2408,85.24,115.6,200.84,50.21069556191958,66.54925038431114,1027.2227693958846,13171.976012007719,0.29090323870739676,1241.108025827388
2409,79.36,121.48,200.84,50.21069556191958,66.54925038431114,1052.3703441829955,13454.068586815398,0.3004259792726214,1293.0403578713656
2410,84.13,119.65,203.78,50.94516635178248,66.56046220010725,1034.1753649541831,13253.35300731569,0.29350022100688095,1255.1111528086067
2411,120.94,118.48,239.42,59.85612231916848,71.90114997646602,1063.283129513044,13669.094107308832,0.302393561372985,1295.006993677956
2412,95.3,114.75,210.05,52.513410111194304,69.02933834578408,1030.9434425187433,13308.0639792634,0.2901714771083877,1228.4295291115175
2413,125.11,120.54,245.65,61.412141479491936,70.68814897467479,1081.3892542706315,13871.371901746752,0.30923258062620596,1332.2459664628218
2414,121.31,118.04,239.35,59.83776256457765,71.90114997646602,1058.6774623380663,13618.353017153495,0.3006391796291537,1285.3938274293407
2415,120.73,117.94,238.67,59.66631697513751,71.77833082522358,1057.1183852234522,13601.16456082122,0.3000465504467572,1282.1512100522173
2416,110.23,117.78,228.01,57.0018873435227,70.79892630664116,1047.0886048454165,13392.981339183672,0.29842647442358344,1282.1526350889344
2417,117.95,121.47,239.42,59.85612231916848,71.90114997646602,1057.412898751446,13609.319580207786,0.30010668665179924,1282.2501692706128
2418,126.82,112.6,239.42,59.85612231916848,71.90114997646602,1003.7160775135671,13012.05985692923,0.2797197342415725,1170.831691338367
2419,118.5,117.95,236.45,59.112713158151465,71.89382479886999,1057.639681645773,13606.87363681322,0.3002451149314741,1283.2394923551285
2420,121.55,117.87,239.42,59.85612231916848,71.90114997646602,1057.116585193284,13601.072894634988,0.3000463683489881,1282.1526350889344
2421,156.8,126.52,283.32,70.82902919520106,79.52353915888098,1090.497623006266,13582.115262422612,0.3215081822622623,1435.0317603621888
2422,155.72,127.6,283.32,70.82902919520106,79.52353915888098,1101.4343780924223,13702.755171113988,0.3256710770558875,1457.8297756504714
2423,175.5,129.69,305.19,76.29738737332791,81.73699088766097,1117.6508679049605,13885.030155700275,0.3317756049654794,1490.9835064730994
2424,146.25,116.7,262.95,65.73637018708007,86.0776775566716,1001.7093385007455,12594.374004178091,0.287882279428023,1251.5724878704334
2425,156.86,126.47,283.33,70.83190730639977,79.52353915888098,1089.9789693972225,13576.38295607083,0.3213109860367873,1433.9527211513573
2426,162.3,125.17,287.47,71.86677759184758,79.84760727893372,1090.429436031842,13579.242169246978,0.3215075009681779,1435.1379747129495
2427,178.7,126.69,305.39,76.3480116131708,81.53341816150527,1095.9448468111166,13695.22167484697,0.3223885792320932,1435.0354782730824
2428,155.97,127.35,283.32,70.82902919520106,79.52353915888098,1090.7109248017005,13585.591548072724,0.32157753145263424,1435.3590142736386
2429,158.01,125.31,283.32,70.82902919520106,79.52353915888098,1078.2160394233572,13446.64878561026,0.3168332593094974,1409.429049167789
2430,154.9,126.94,281.84,70.46105209259345,79.55169625771887,1094.890046553858,13630.659894577482,0.3231778301170624,1444.1665028685306
2431,182.61,117.89,300.5,75.12570139773001,89.81404815572415,1020.8593340365887,12858.95208976252,0.2939656684638379,1280.0207810706595
2432,161.37,115.84,277.21,69.30230781306142,87.64956701790737,1003.5421149910469,12665.238073315893,0.28742900491302203,1244.4463862972711
2433,191.55,128.02,319.57,79.89321630386559,83.01684361796009,1113.3150821378292,13887.484891819124,0.3289792842842635,1471.0467698201408
2434,182.59,117.9,300.49,75.12282328653129,89.81404815572415,1020.8634688765014,12859.008954669102,0.2939670202010547,1280.0272758989538
2435,183.79,119.45,303.24,75.81070372255711,90.01351702446638,1021.0552522078352,12864.091697229815,0.2939989136406679,1280.0269286569458
2436,163.41,117.77,281.18,70.29615646506467,88.01264801741394,1015.4818708115885,12747.27942379734,0.2930976050727594,1280.0269286569458
2437,183.32,117.18,300.5,75.12570139773001,89.81404815572415,1020.8128392266885,12857.45278576283,0.2939583677867318,1280.0269286569458
2438,180.64,119.86,300.5,75.12570139773001,89.81404815572415,1040.762128740667,13078.479363379858,0.3015416329993519,1321.5116093716003
2439,192.02,117.98,310.0,77.49897587277653,90.66215291054553,1020.9585836874544,12861.047514855924,0.29398240280564103,1280.0269286569444
2440,182.61,117.89,300.5,75.12570139773001,89.81404815572415,1020.8622831812725,12858.984620850815,0.2939667910069462,1280.0269286569458
