SIM_NUM,Profit,Cost,Revenue,Biomass,Harvest,GWP,ET,EUT,Elec
105,9.87,26.79,36.66,9.164403202,0,233.6296152,3115.268129,0.060051679,227.1747283
106,12.56,25.9,38.46,9.614202364,0,226.6507599,3038.059425,0.057397153,212.6459166
107,1.28,26.07,27.35,6.836522209,0,215.8963351,2816.050639,0.055638279,212.438548
108,11.3,25.64,36.94,9.235097539,0,225.505832,3025.154855,0.056965082,210.2956099
109,8.49,28.45,36.94,9.235097539,0,250.4535479,3300.826557,0.066455895,262.2491808
110,8.13,26.11,34.24,8.560487506,0,226.6468733,3038.246734,0.057393776,212.6186052
111,22.44,34.3,56.74,14.18595011,0,299.216262,3738.620305,0.087274162,385.3749316
112,-0.27,26.68,26.41,6.601975909,0,227.0968071,2938.970577,0.059907435,235.8451571
113,22.41,34.46,56.87,14.21820903,0,300.7567692,3755.734326,0.087858033,388.5623267
114,23.05,33.98,57.03,14.25664444,0,296.1145251,3704.366806,0.086094331,378.916847
115,20.57,34.45,55.02,13.75428381,0,298.809986,3734.316307,0.087118819,384.5202075
116,40.1,34.31,74.41,18.60351374,0,309.569255,3957.406348,0.088856691,384.5202075
117,22.15,34.59,56.74,14.18595011,0,298.8292587,3734.81082,0.087122013,384.5202075
118,23.2,33.54,56.74,14.18595011,0,291.5462533,3654.007797,0.084354844,369.3879255
119,22.48,34.25,56.73,14.18259777,0,298.8054498,3734.077494,0.087117961,384.5202075
120,22.48,34.26,56.74,14.18595011,0,298.8062304,3734.097375,0.08711809,384.5202075
121,46.97,36.07,83.04,20.7610853,0,318.3078961,4033.820139,0.092645043,407.1288931
122,46.97,36.07,83.04,20.7610853,0,318.3080944,4033.822328,0.092645119,407.1293066
123,84.99,40.79,125.78,31.44579898,0,358.497537,4483.530985,0.107811765,489.6563766
124,41.66,32.28,73.94,18.48456844,0,283.537691,3646.805096,0.079482469,335.3377194
125,47,36.07,83.07,20.76804405,0,318.3070077,4033.801317,0.092644891,407.1288134
126,37.8,35.32,73.12,18.28093872,0,318.0260258,4028.268901,0.092580606,406.9533089
127,40.2,36.03,76.23,19.05747987,0,314.897748,3963.071842,0.092093902,407.1262491
128,45.89,37.15,83.04,20.7610853,0,318.4284725,4036.640781,0.092675228,407.2244933
129,46.51,36.53,83.04,20.7610853,0,322.9906214,4085.43687,0.094428203,416.8974259
130,54.65,35.45,90.1,22.52488453,0,311.485042,3959.080792,0.090037357,392.80445
131,58.62,36.07,94.69,23.67167565,0,313.8912549,3951.691851,0.0917191,405.1064608
132,32.59,32.48,65.07,16.268146,0,281.6494396,3592.447864,0.079520706,338.6031493
133,62.15,40.31,102.46,25.6145162,0,353.1097684,4388.002334,0.106570166,486.1255645
134,59,35.66,94.66,23.6647169,0,309.7980772,3906.548224,0.090160957,396.5727429
