SIM_NUM,Profit,Cost,Revenue,Biomass,Harvest,GWP,ET,EUT,Elec
16567,32.44,107.36,139.8,34.950686519464504,70.82313934102095,883.54700110119,11196.415910384372,0.2450612553139789,1025.75881946321
16568,37.33,102.53,139.86,34.96434647082397,70.82901183603995,851.7538973958689,10843.494387825544,0.2329815230604805,959.7022790748953
16569,27.03,112.83,139.86,34.96434647082397,70.82901183603995,938.832183808992,11806.377104736286,0.2661017139404494,1140.9746800727037
16570,28.93,112.66,141.59,35.39672876518313,70.900187162758,936.4227904359042,11780.077080305871,0.2651795294094438,1135.90339965986
16571,-31.12,111.6,80.48,20.119654040230177,52.20293296169541,949.0697412363287,11913.271945617369,0.27009642408530915,1163.260474863263
16572,25.13,126.51,151.64,37.91040154814246,59.86999694383641,1077.311073776563,13340.210450666957,0.3186695652081925,1428.2886096965847
16573,-26.53,103.73,77.2,19.298977520761476,63.64413261416184,873.5669703180415,11076.373312374199,0.2414417484533229,1006.6761706883597
16574,-32.17,112.63,80.46,20.114278894966937,52.20293296169541,959.5216869659135,12028.571181827665,0.2740746362236485,1185.046477194864
16575,-31.29,112.18,80.89,20.222476550891827,52.480789363796276,959.097738517801,12023.257228696748,0.2739206672727994,1184.235591847233
16576,-32.08,112.6,80.52,20.129764563781514,52.207593536485746,959.1459854481116,12024.555918284672,0.27392871750480363,1184.235591847233
16577,-33.63,114.11,80.48,20.119654040230177,52.20293296169541,959.2365433257805,12027.504277452948,0.2739442679561908,1184.235591847233
16578,-29.64,110.12,80.48,20.119654040230177,52.20293296169541,934.147032161313,11748.683665461811,0.2644159841901041,1132.1501798300178
16579,-33.97,112.57,78.6,19.649115967515293,52.00992736787974,959.1045168303539,12023.678035801247,0.2739220037993424,1184.2355918472322
16580,-32.12,112.6,80.48,20.119654040230177,52.20293296169541,959.1320082563487,12024.265651242174,0.2739264594714658,1184.235591847233
16581,77.07,122.17,199.24,49.81093626508599,70.00378403295379,1062.3783511579502,13174.08359270281,0.31296990561526195,1397.027530374141
16582,77.46,121.78,199.24,49.81093626508599,70.00378403295379,1058.467703024485,13130.94646198819,0.31148138213400484,1388.8756594369665
16583,77.07,122.17,199.24,49.81093626508599,70.00378403295379,1062.3783511579502,13174.08359270281,0.31296990561526195,1397.027530374141
16584,77.45,121.2,198.65,49.663274834902865,70.626852371816,1053.6012252701973,13076.705147474007,0.30964013682490965,1378.837468481111
16585,77.16,122.1,199.26,49.81435739404746,70.00378403295379,1061.838298780562,13168.117247702728,0.31276451905266517,1395.9034542511956
16586,77.89,122.12,200.01,50.00340681678484,70.08513402478596,1062.3816773471913,13174.095581950667,0.312970910296087,1397.032263925759
16587,77.02,122.17,199.19,49.79751296619004,69.99837630820645,1062.368329092844,13173.875441336826,0.31296828651944775,1397.027530374141
16588,74.47,124.77,199.24,49.81093626508599,70.00378403295379,1062.6547712426457,13180.717855004652,0.31303733355023255,1397.2291418430516
16589,77.18,122.06,199.24,49.81093626508599,70.00378403295379,1061.2700884889496,13161.861416701138,0.31254801277681055,1394.7168326126039
16590,76.98,122.0,198.98,49.744417339322354,70.00779465029558,1060.8715625943853,13157.394720022428,0.31239760870975664,1393.8984559816251
16591,75.88,123.36,199.24,49.81077939008184,70.71718863530725,1050.7365835089763,13048.420246915344,0.3085158731196473,1372.5293309612637
16592,76.25,122.99,199.24,49.81077939008184,70.71718863530725,1046.9548419762075,13006.705044406594,0.3070764158022271,1364.646169950414
16593,75.92,123.93,199.85,49.963400933371574,70.09578652907231,1055.726979729154,13104.014576238602,0.31040440834648675,1382.8270653580933
16594,76.18,123.05,199.23,49.80735826112037,70.71718863530725,1047.5485316648078,13013.262619853269,0.3073022230546946,1365.8820996858808
16595,75.26,123.06,198.32,49.57972143203462,70.62277208357918,1046.950100368723,13006.690162032148,0.30707494369082977,1364.6390390005581
16596,76.31,122.99,199.3,49.82401724648217,70.72252711436985,1046.9648556844616,13006.913121862934,0.3070780336339004,1364.646169950414
16597,78.8,120.44,199.24,49.81077939008184,70.71718863530725,1046.4830705078055,12998.007680148414,0.30693366348971834,1364.0277549805355
16598,76.14,123.1,199.24,49.81077939008184,70.71718863530725,1048.0265697048667,13018.524228943894,0.3074844022298778,1366.8807094384645
16599,76.18,123.21,199.39,49.848682755118574,70.70409201201497,1048.4763772104168,13023.61393860025,0.30765388704419294,1367.8015105682757
16600,76.25,122.99,199.24,49.81077939008184,70.71718863530725,1046.9548419762075,13006.705044406594,0.3070764158022271,1364.646169950414
16601,1.96,95.17,97.13,24.283519287055327,61.099445629415726,791.86877161677,10176.547181505295,0.21030615433808608,836.0098622207362
16602,1.27,95.86,97.13,24.283519287055327,61.099445629415726,798.8427569086676,10253.47502182006,0.2129606864030135,850.5473573051968
16603,126.82,128.71,255.53,63.881939222815106,77.49247711497623,1097.3098700412272,13568.02892296172,0.3261238904554391,1468.472893379415
16604,6.52,89.29,95.81,23.952080808597024,69.78350215426983,733.9273553250648,9535.217658691336,0.18829857251267143,715.6758837087843
16605,2.36,94.8,97.16,24.290851879577467,61.099445629415726,788.161980524368,10135.650029764984,0.2088954038940161,828.2846398036916
16606,-14.42,106.96,92.54,23.133750955300986,59.36147843206796,859.3818635817178,10929.708217299665,0.23589942430333832,975.718987657357
16607,1.95,95.17,97.12,24.279035146143954,61.09739723929229,791.8612660333494,10176.396142241427,0.21030483426419241,836.0088386146833
16608,5.63,91.5,97.13,24.283519287055327,61.099445629415726,782.7726830718891,10072.371432067892,0.20688434792046062,817.4499611194148
16609,-7.77,104.9,97.13,24.283519287055327,61.099445629415726,890.2741711370344,11262.021698653014,0.24776263771295726,1041.1399841761988
16610,-5.15,103.86,98.71,24.677328065248105,61.282054205461364,880.2829521840796,11151.906535782215,0.24395664189788702,1020.2846948993591
16611,114.56,119.56,234.12,58.529684035759125,82.20633684694758,998.3057871714034,12472.199109584515,0.28853423021052893,1262.9922576470165
16612,-1.63,88.2,86.57,21.64316668419945,67.4248612174583,712.8252086482461,9304.438534315048,0.1802382944865399,671.4145893853153
16613,127.9,129.87,257.77,64.44269102337653,75.35594370157268,1087.4057486121292,13464.16946791337,0.32226868136968967,1447.00255171899
16614,115.12,118.97,234.09,58.522351443236985,82.20633684694758,992.1964982770409,12404.847964033577,0.2862080829536686,1250.2500951800243
16615,119.78,113.69,233.47,58.36816561777495,84.34971212020132,991.485486903261,12387.94574697587,0.2860544465050003,1249.9116873798714
16616,115.25,118.92,234.17,58.542282398166236,82.21084127359815,991.7751472883115,12400.25326188972,0.28604639082259264,1249.3593347229903
